,BusStopCode,RoadName,Description,Latitude,Longitude
345,11119,Farrer Rd,Farrer Rd Stn Exit A,1.31747833490912,103.80785606728587
346,11131,C'wealth Ave,Queens Condo,1.2928849988829,103.80706694417339
347,11139,C'wealth Ave,Blk 53A CP,1.2931986108138,103.80744694841283
348,11141,C'wealth Ave,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431
349,11149,C'wealth Ave,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791
350,11151,C'wealth Ave,Blk 42,1.29863585845076,103.80247592925552
351,11159,C'wealth Ave,Aft Ch Of Our Saviour,1.29800440816386,103.80362656855579
352,11161,C'wealth Ave,C'Wealth Stn Exit A/D,1.30213305598263,103.79839083302141
353,11169,C'wealth Ave,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326
354,11171,C'wealth Ave,Opp Blk 7B,1.30535666699303,103.79479722196947
355,11179,C'wealth Ave,Blk 8,1.30627521395682,103.79427940117534
356,11181,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938
357,11189,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354
358,11191,C'wealth Ave West,Buona Vista Stn,1.30801640815091,103.7883731546267
359,11199,C'wealth Ave West,Blk 15,1.30837970735444,103.78843145303215
360,11201,Holland Rd,CSC Dempsey Clubhse,1.30692642897557,103.81186453577433
361,11209,Holland Rd,Opp Peirce Rd,1.30817280849852,103.81038349817638
362,11211,Holland Rd,Aft Peirce Rd,1.30838779885113,103.80939522851014
363,11219,Holland Rd,Great Eastern Mans,1.30988506093033,103.80716407830104
364,11221,Holland Rd,Lien Twrs,1.31002225322358,103.80544413357042
365,11229,Holland Rd,Les Jardins De Holland,1.31060065879064,103.80522542227166
366,11231,Holland Rd,Aft Estoril Mans,1.31115316310297,103.80119919777994
367,11239,Holland Rd,Fairlodge,1.31152857401616,103.80165517330278
368,11259,Holland Dr,Opp Blk 21,1.31119887945564,103.79274002213417
369,11261,Holland Rd,Holland Village,1.31223168432152,103.79444621838488
370,11269,Holland Rd,Opp Holland Village,1.31256112590195,103.79453796697418
371,11271,Holland Rd,Aft East Sussex Lane,1.31473444398294,103.79008416699845
372,11279,Holland Rd,Aft Coronation Rd West,1.31466878886978,103.79069259768109
373,11281,Holland Rd,Aft Tan Boon Chong Ave,1.31622694399746,103.78852194399074
374,11289,Holland Rd,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946
375,11291,Holland Rd,Cold Storage Jelita,1.31792777802094,103.78592333300938
376,11299,Holland Rd,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226
377,11301,Sixth Ave,Hse No. 578,1.31803972093441,103.78790067716272
378,11309,Sixth Ave,Hse No. 589,1.31862443850443,103.78842993526158
379,11311,Sixth Ave,Hse No. 532,1.31989638898836,103.78918694402276
380,11319,Sixth Ave,Opp Hse No. 516,1.3203063798654,103.78959970624805
381,11321,Sixth Ave,Opp Regent Villa,1.32123138902898,103.79010361098513
382,11329,Sixth Ave,Regent Villa,1.32236139685053,103.7909809400838
383,11331,Sixth Ave,Opp Dynasty Gdn II,1.32320918827361,103.79144668575621
384,11339,Sixth Ave,Dynasty Lodge,1.32398638897489,103.79204722198944
385,11341,Sixth Ave,Garlick Ville,1.32551506183496,103.79282790894261
386,11349,Sixth Ave,Opp Garlick Ville,1.32566611098306,103.79307388903305
387,11351,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229
388,11359,Ghim Moh Rd,Opp Blk 13,1.30931022636473,103.78968608347117
389,11361,Nth Buona Vista Rd,Buona Vista Stn Exit C,1.30649698638726,103.79058123542397
390,11369,Nth Buona Vista Rd,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467
391,11379,Nth Buona Vista Rd,Buona Vista Ter,1.30917002463976,103.79236323128613
392,11381,Holland Dr,Blk 10A,1.30841137865065,103.79328294102335
393,11389,Holland Dr,Blk 46,1.30906501014268,103.7929321687807
394,11401,Holland Ave,Holland V Stn Exit C,1.30906722197973,103.79507444402137
395,11409,Holland Ave,Blk 9,1.3076441670056,103.79432583301961
396,11419,Holland Ave,Holland V Stn Exit A,1.31102981378085,103.79604399202725
397,11429,C'wealth Dr,Opp Blk 115B,1.30454000002017,103.7983633329984
398,11439,C'wealth Dr,Blk 92,1.30606472198412,103.80029777801455
399,11441,C'wealth Dr,Blk 58,1.29780416697573,103.79754055603178
400,11449,C'wealth Dr,Blk 37B,1.29840527801842,103.79760333302292
401,11451,C'wealth Dr,Blk 72,1.30034972200468,103.79707277801477
402,11459,C'wealth Dr,Blk 50,1.30097055597804,103.7968519439962
403,11469,Margaret Dr,Queensway Sec Sch,1.30113503392421,103.80188584326886
404,11471,Margaret Dr,Opp The Fisherman Ch,1.29951892595663,103.80315156606572
405,11479,Margaret Dr,The Fisherman Ch,1.29938075130292,103.80371985837914
406,11481,Margaret Dr,Queenstown Lib,1.29811518922625,103.8060054035445
407,11489,Margaret Dr,Opp Queenstown Lib,1.29845351507922,103.80499720571189
408,11491,Margaret Dr,Opp Queenstown Pr Sch,1.29710202847016,103.8076364994003
409,11499,Margaret Dr,Queenstown Pr Sch,1.29685053610951,103.80788663334461
410,11511,Alexandra Rd,Alexandra Hosp,1.2859468736223,103.80251884462385
411,11519,Alexandra Rd,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303
412,11521,Alexandra Rd,Anchorpoint,1.2885710102662,103.80543003047167
413,11529,Alexandra Rd,Bef IKEA Ind Bldg,1.28903120647732,103.8060909305284
414,11531,Alexandra Rd,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794
415,11539,Alexandra Rd,Lea Hin Hardware Fty,1.29117049549107,103.80786180498694
416,11541,Stirling Rd,Opp Queens,1.29235984013148,103.80578500139798
417,11551,Stirling Rd,Tiong Ghee Tp,1.29126703051517,103.8040959835246
418,11561,Stirling Rd,Blk 166,1.29107396045212,103.80247592924283
419,11579,Mei Ling St,Blk 158,1.29256489056942,103.80303321252237
420,11589,Mei Ling St,Blk 157,1.292991881006,103.80400524995773
421,11599,Mei Ling St,Blk 153,1.29420805600708,103.80314888900556
422,11609,Mei Chin Rd,Blk 163,1.29188972202709,103.80212194401808
423,12021,Holland Rd,Bef Moonbeam Wk,1.31907638897016,103.78243055601493
424,12029,Holland Rd,Opp Moonbeam Wk,1.31958369390988,103.7824392109149
425,12031,Ulu Pandan Rd,Pandan Valley Condo,1.3208008510991,103.7796285552172
426,12039,Ulu Pandan Rd,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835
427,12041,Ulu Pandan Rd,Aft Pandan Valley,1.32049172685895,103.77653442120544
428,12049,Ulu Pandan Rd,Opp Pandan Valley,1.32091131971837,103.77655888991401
429,12051,Ulu Pandan Rd,Pine Gr Condo,1.3204289505949,103.7750613105408
430,12059,Ulu Pandan Rd,Opp Pine Gr Condo,1.32072731097778,103.77515897833835
431,12061,Clementi Rd,Blk 109,1.32178500189496,103.77087339859139
432,12069,Clementi Rd,Opp Blk 109A,1.321433056,103.7710419
433,12071,Clementi Rd,Blk 116,1.32402249998323,103.77219388896603
434,12079,Clementi Rd,Opp Blk 116,1.32383187575187,103.77263094375739
435,12081,Clementi Rd,Maju Camp,1.326468056,103.77543
436,12089,Clementi Rd,Opp Maju Camp,1.326261111,103.7757089
437,12091,Clementi Rd,SIM HQ,1.32918315486756,103.7771471166854
438,12099,Clementi Rd,Opp SIM HQ,1.327838056,103.7767036
439,12101,Clementi Rd,Ngee Ann Poly,1.33243896358504,103.77768506316727
440,12109,Clementi Rd,Opp Ngee Ann Poly,1.330819444,103.7780086
441,12111,Ulu Pandan Rd,Bef Clementi Rd,1.3191179107649,103.77222980786665
442,12119,Ulu Pandan Rd,Police KINS Trg Camp,1.31964598192789,103.77279266281438
443,12121,Ghim Moh Rd,Blk 7,1.31164833301814,103.7871516670319
444,12129,Ghim Moh Rd,Blk 3,1.31182111096862,103.78732611099163
445,12131,Mt Sinai Rd,Aft Grove Ave,1.3141594439742,103.785061666981
446,12139,Mt Sinai Rd,Aft Mt Sinai Lane,1.31453185933289,103.78504157068625
447,12141,Mt Sinai Rd,Opp Henry Pk,1.31574389841394,103.78239154819083
448,12149,Mt Sinai Rd,Henry Pk,1.31576900455367,103.78266099158458
449,12151,Moonbeam Walk,Bef Moonbeam Terr,1.31865064467378,103.78127574919664
450,12169,Pandan Valley,Pandan Valley,1.31916549240365,103.77724170687915
451,12179,Mt Sinai Rise,Montview,1.31679504687757,103.7769949436126
452,12189,Mt Sinai Rise,Bef Mt Sinai Dr,1.31642693680141,103.78022402243116
453,12199,Mt Sinai Rise,Opp Village Twr,1.31547998901343,103.77820622498255
454,12201,Clementi Ave 6,Logishub @ Clementi,1.32670826856501,103.76399509585458
455,12209,Clementi Ave 6,Opp Logishub @ Clementi,1.32653202760922,103.76429968220569
456,12211,Mt Sinai Dr,Bef Mt Sinai Wk,1.31721336095462,103.78070712088581
457,13011,Napier Rd,Opp S'pore Botanic Gdns,1.30634849184404,103.81983822614549
458,13019,Napier Rd,S'pore Botanic Gdns,1.3067380217198,103.82013079894885
459,13021,Holland Rd,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292
460,13029,Holland Rd,Bef Tyersall Ave,1.30671783282361,103.8145185880206
461,13031,Tanglin Rd,Opp Chatsworth Rd,1.29912972200223,103.81707388901162
462,13039,Tanglin Rd,Bef Chatsworth Rd,1.29981572699945,103.81744265557978
463,13041,Tanglin Rd,Aft Rochalie Dr,1.30242834318416,103.81967634723284
464,13049,Tanglin Rd,Bef Rochalie Dr,1.30261671321463,103.82045069624506
465,13051,River Valley Rd,Opp Valley Pt,1.29334305906356,103.8263656209055
466,13059,River Valley Rd,Valley Pt,1.29328273601932,103.82663492676832
467,13062,River Valley Rd,STELLAR RV,1.29476674399435,103.82853268161283
468,13063,River Valley Rd,RV SUITES,1.29534692836828,103.82964309110659
469,13069,River Valley Rd,RV RESIDENCES,1.29488000002792,103.82880805602646
470,13071,River Valley Rd,Riva Lodge,1.29636199316259,103.8322512944371
471,13079,River Valley Rd,The Cosmopolitan,1.29612213279141,103.83229211134126
472,13081,River Valley Rd,St. Thomas Wk,1.2959113890106,103.83624277798825
473,13089,River Valley Rd,Opp St. Thomas Wk,1.29575111096804,103.83604111103381
474,13091,River Valley Rd,AFT KIM YAM RD,1.29593138900491,103.83937805601917
475,13099,River Valley Rd,BEF KIM YAM RD,1.29578024244395,103.83961272081199
476,13101,River Valley Rd,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696
477,13109,River Valley Rd,UE Sq,1.29350944398488,103.84272416702719
478,13119,Kim Seng Rd,Opp Great World City,1.29362677394379,103.83283853530904
479,13121,Zion Rd,Opp Great World City,1.29409221679274,103.8308377640795
480,13139,Kim Seng Rd,The Trillium,1.2950426189642,103.83205533028763
481,13141,Hoot Kiam Rd,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917
482,13159,Irwell Bank Rd,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204
483,13169,Grange Rd,Grange 80 Condo,1.29910305180416,103.82839289158527
484,13171,Grange Rd,Gramercy Pk,1.29906809120339,103.82650703485064
485,13179,Grange Rd,Cliveden At Grange,1.29925749997453,103.82665250000115
486,13181,Grange Rd,Aft One Tree Hill,1.30023223661153,103.82403473005562
487,13189,Grange Rd,Bef One Tree Hill,1.30038166697497,103.82414749997376
488,13191,Paterson Rd,Bef Orchard Blvd,1.30266053145965,103.82987799248593
489,13199,Paterson Rd,Aft Orchard Blvd,1.30229926867508,103.82999232505492
490,13201,Tanglin Rd,British High Comm,1.30453622259471,103.82209559895128
491,13209,Tanglin Rd,Opp British High Comm,1.3040310710651,103.82205605505206
492,13211,Mohd Sultan Rd,Aft Unity St,1.29241699362559,103.841095990069
493,14009,Seah Im Rd,HarbourFront Int,1.26703502614245,103.81901469907409
494,14011,Kg Bahru Rd,Bef Mt Faber Lodge,1.26795444401606,103.8255261109799
495,14019,Kg Bahru Rd,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542
496,14021,Lower Delta Rd,The Pearl @ Mt Faber,1.27132972198996,103.82478361101728
497,14029,Lower Delta Rd,Blk 105,1.27247333301883,103.82418777803016
498,14031,Lower Delta Rd,St. Theresa's Convent,1.27624277802151,103.82306027800865
499,14039,Lower Delta Rd,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822
500,14041,Henderson Rd,Blk 54,1.2732727805917,103.81247079301698
501,14049,Henderson Rd,Opp Blk 55,1.27324166755337,103.81304231999674
502,14051,Henderson Rd,Aft Telok Blangah Hts,1.27581500000367,103.81507555599188
503,14059,Henderson Rd,Bef Telok Blangah Hts,1.27537485139506,103.81514365492288
504,14061,Keppel Rd,Opp Former Railway Stn,1.27231269789239,103.83862035734883
505,14069,Keppel Rd,Former Railway Stn,1.272538056,103.8364069
506,14071,Keppel Rd,Keppel Workshop,1.27220342411953,103.8339025862589
507,14081,Keppel Rd,Tg Pagar DP Blk F5,1.270896111,103.8308919
508,14089,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
509,14101,Keppel Rd,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972
510,14109,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.82722490505579
511,14119,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663
512,14121,Telok Blangah Rd,Harbourfront Stn Exit B,1.26591350024271,103.81925660621779
513,14129,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
514,14131,Telok Blangah Rd,Caribbean at Keppel Bay,1.26740130257465,103.81675441150337
515,14139,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380809
516,14141,Telok Blangah Rd,VivoCity,1.26552421466644,103.82211326846237
517,14151,Telok Blangah Rd,Opp Chr Community Chapel,1.26964765905364,103.8129359412343
518,14159,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081787
519,14161,Telok Blangah Rd,Telok Blangah Stn,1.27075866533548,103.81009913005327
520,14169,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434497
521,14171,Telok Blangah Rd,Opp Yeo's Bldg,1.27145959833005,103.80654857059398
522,14179,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533797
523,14189,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624
524,14191,Depot Rd,Blk 105 CP,1.28121833300943,103.81211444400743
525,14199,Depot Rd,Blk 118,1.28131676735406,103.81275056370772
526,14201,Depot Rd,Blk 110,1.28167307267242,103.80914683892263
527,14209,Depot Rd,Aft Hewlett Packard,1.28176397706369,103.80958869712056
528,14211,Depot Rd,ISS Intl Sch,1.28161168409316,103.80521877469815
529,14219,Depot Rd,Opp Blk 114,1.28218647936578,103.80684961252827
530,14221,Kg Bahru Rd,Opp St. Teresa's Ch,1.27359332247784,103.82893371728431
531,14229,Kg Bahru Rd,St. Teresa's Ch,1.27370670186653,103.82857888915174
532,14231,Kg Bahru Rd,Keppel DP Blk 519,1.27100999999332,103.82667222202473
533,14239,Kg Bahru Rd,Opp Keppel DP Blk 519,1.27178138152481,103.8271423936315
534,14241,Henderson Rd,Opp Blk 1,1.27914353103301,103.8168725087535
535,14249,Henderson Rd,Blk 1,1.27947405747082,103.81732991211003
536,14259,Telok Blangah Cres,Blk 11,1.27784501068205,103.81865821941
537,14269,Telok Blangah Cres,Blk 10,1.27758480623244,103.81999451121168
538,14271,Telok Blangah Way,Al-Amin Mque,1.27568194286532,103.81914854048932
539,14279,Telok Blangah Way,Blk 25,1.27591552267791,103.81920892602811
540,14281,Telok Blangah Way,Safra Mt Faber,1.27699671573899,103.81804377490617
541,14291,Telok Blangah Way,Blk 27,1.27468440821038,103.82132649422054
542,14299,Telok Blangah Way,Opp Blk 27,1.27488820445716,103.82127132943862
543,14309,Telok Blangah Rise,Blk 41,1.27128899958763,103.82302593897191
544,14319,Telok Blangah Rise,Blk 28,1.27340685178245,103.82071832142381
545,14329,Telok Blangah St 32,Blk 67,1.27434961469084,103.8094536607413
546,14331,Telok Blangah Hts,Opp Blk 70B,1.27694611110347,103.8110680555484
547,14339,Telok Blangah Hts,Blk 70A,1.276660654539,103.81124504785828
548,14341,Telok Blangah Hts,Opp Blk 59,1.2759338888633,103.81347388887318
549,14349,Telok Blangah Hts,Blk 59,1.27579029839825,103.81339813671549
550,14351,Telok Blangah Dr,Aft Blk 48,1.27275000000424,103.81036111111034
551,14359,Telok Blangah Dr,Blk 50,1.27289055599998,103.81035027797056
552,14369,Depot Rd,The Interlace,1.28153635758335,103.80365927155157
553,14379,Lower Delta Rd,Blk 40,1.27243833303297,103.82379361102515
554,14381,Bt Purmei Ave,Blk 109,1.27413014152159,103.82554290547176
555,14389,Bt Purmei Ave,Opp Blk 109,1.27428160509375,103.82500895193466
556,14391,Telok Blangah Hts,Opp Blk 85,1.27790999999895,103.80858611110148
557,14399,Telok Blangah Hts,Blk 85,1.27763662023223,103.80858552939208
558,14471,Depot Rd,Blk 114,1.28201169102423,103.80664978771298
559,14489,Telok Blangah Rise,Blk 36 Mkt/FC,1.2721852066614,103.82170108549552
560,14491,Telok Blangah Dr,Opp Telok Blangah Mkt/FC,1.27278805556375,103.8079488888896
561,14499,Telok Blangah Dr,Telok Blangah Mkt/FC,1.27291305557456,103.8078211111249
562,14501,Telok Blangah St 31,OPP BLK 91A,1.27687216148362,103.80648081848618
563,14509,Telok Blangah St 31,BLK 92B,1.275651111,103.8068061
564,14519,Sentosa Gateway,Resorts World Sentosa,1.25352193438281,103.82570322127442
565,14521,Artillery Ave,Merlion Plaza,1.256432,103.820911
566,14529,Artillery Ave,Opp Merlion Plaza,1.253226,103.821217
567,14539,Beach View,Beach Station Bus Terminal,1.251427,103.818545
568,15041,Alexandra Rd,Aft PSA Bldg,1.27474059154052,103.80188920243768
569,15049,Alexandra Rd,Bef PSA Bldg,1.274590541032,103.80216344738955
570,15051,Alexandra Rd,Alexandra Pt,1.27718388886974,103.80248500000464
571,15059,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056
572,15071,Sth Buona Vista Rd,Opp Lor Sarhad,1.28142472197061,103.78701416697068
573,15079,Sth Buona Vista Rd,Aft Lor Sarhad,1.28077893732919,103.78682778221345
574,15091,Sth Buona Vista Rd,Opp Natl Leadership Inst,1.28290732015735,103.78781105381566
575,15099,Sth Buona Vista Rd,Natl Leadership Inst,1.28305620100972,103.78789349372825
576,15101,Sth Buona Vista Rd,Opp LP 31,1.28617611097876,103.78562083299963
577,15109,Sth Buona Vista Rd,LP 30,1.28591970870508,103.78581066082835
578,15111,Sth Buona Vista Rd,Sci Pk 2/The Galen,1.28676277798099,103.78484166701072
579,15119,Sth Buona Vista Rd,Opp Sci Pk 2/The Galen,1.28703802671813,103.78501111787651
580,15121,Sth Buona Vista Rd,Sci Pk 2/The Gemini,1.2889414210404,103.78373044277906
581,15129,Sth Buona Vista Rd,Opp Sci Pk 2/The Gemini,1.28916467783169,103.78401870729115
582,15131,Sth Buona Vista Rd,Kent Ridge Stn,1.29254343742409,103.78448903561744
583,15139,Sth Buona Vista Rd,Kent Ridge Stn Exit B,1.29241000003008,103.7845849999835
584,15141,Pasir Panjang Rd,Labrador Pk Stn,1.27275860463579,103.80095947823813
585,15149,Pasir Panjang Rd,Labrador Pk Stn/PSA Bldg,1.27341871854745,103.80055546758587
586,15151,Pasir Panjang Rd,Opp Mapletree Biz City,1.27389192906939,103.79822208982421
587,15159,Pasir Panjang Rd,Mapletree Business City,1.27426303773784,103.79839350407595
588,15161,Pasir Panjang Rd,Pasir Panjang Ctr,1.27443806198132,103.79666055940478
589,15169,Pasir Panjang Rd,Harbourside Ind Bldg 2,1.27481499269165,103.79673994290195
590,15181,Science Pk Dr,PSB S'pore,1.29108496444522,103.78541356072027
591,15189,Science Pk Dr,DNV Technology Ctr,1.29079779477822,103.78550255759306
592,15191,Pasir Panjang Rd,Pasir Panjang Stn/Fc,1.27581227029734,103.79263571257981
593,15199,Pasir Panjang Rd,Opp Currency Hse,1.27604240853686,103.79318399639808
594,15201,Pasir Panjang Rd,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152
595,15209,Pasir Panjang Rd,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729963
596,15211,Pasir Panjang Rd,Opp Pasir View Pk,1.27792442096507,103.78642808592167
597,15219,Pasir Panjang Rd,Pasir View Pk,1.27818114088895,103.78701031206879
598,15221,Pasir Panjang Rd,Aft Sth Buona Vista Rd,1.27949923466491,103.78548955401584
599,15229,Pasir Panjang Rd,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156029
600,16009,Clementi Rd,Kent Ridge Ter,1.29425341056334,103.76988323197696
601,16011,Pasir Panjang Rd,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413443
602,16019,Pasir Panjang Rd,Haw Par Villa Stn,1.28278078585184,103.78217614858187
603,16021,Pasir Panjang Rd,Opp Gloria Man,1.28625793147796,103.77981027693801
604,16029,Pasir Panjang Rd,Gloria Man,1.28608472200879,103.78022138902949
605,16031,Pasir Panjang Rd,Opp S'pore Science Pk II,1.28800629048399,103.77846479413628
606,16039,Pasir Panjang Rd,S'pore Science Pk II,1.28799020188116,103.77872029260048
607,16041,Pasir Panjang Rd,OPP LUXE VILLE,1.2893086506189,103.77660095143266
608,16049,Pasir Panjang Rd,WHITEHAVEN,1.28910696351866,103.77738952047318
609,16051,Pasir Panjang Rd,The Crystal Tabernacle Ch,1.29014861601908,103.77426036615236
